article_id,year,corpus,article_type
1159949,2019,news,news
1159993,2019,news,news
1160030,2019,news,news
1160033,2019,news,news
1159996,2019,news,news
1160053,2019,opinions,op-ed
1160113,2019,news,news
1160051,2019,opinions,column
1160066,2019,opinions,column
1160107,2019,news,news
1160098,2019,news,news
1160101,2019,news,news
1160142,2019,news,news
1160139,2019,news,news
1160208,2019,news,news
1160205,2019,news,news
1160180,2019,opinions,op-ed
1160159,2019,opinions,opinion
1160288,2019,news,news
1160284,2019,news,news
1160258,2019,news,news
1160280,2019,opinions,op-ed
1160277,2019,opinions,column
1160178,2019,opinions,column
1160275,2019,opinions,op-ed
1160281,2019,news,news
1160313,2019,news,news
1160454,2019,news,news
1160419,2019,news,news
1160459,2019,news,news
1160457,2019,news,news
1160455,2019,news,news
1160363,2019,news,news
1160379,2019,news,news
1160354,2019,news,news
1160377,2019,news,news
1160357,2019,opinions,column
1160322,2019,opinions,column
1160338,2019,opinions,op-ed
1160416,2019,opinions,column
1160410,2019,opinions,column
1160339,2019,news,news
1160414,2019,opinions,op-ed
1160529,2019,news,news
1160520,2019,news,news
1160523,2019,news,news
1160522,2019,news,news
1160510,2019,opinions,column
1160531,2019,opinions,op-ed
1160518,2019,opinions,op-ed
1160572,2019,news,news
1160648,2019,news,news
1160617,2019,news,news
1160665,2019,news,news
1160634,2019,opinions,column
1160746,2019,news,news
1160724,2019,news,news
1160700,2019,news,news
1160720,2019,opinions,op-ed
1160738,2019,opinions,op-ed
1160855,2019,news,news
1160803,2019,news,news
1160801,2019,news,news
1160845,2019,news,news
1160894,2019,news,news
1160876,2019,news,news
1160807,2019,opinions,opinion
1160858,2019,news,news
1160895,2019,news,news
1161004,2019,news,news
1160938,2019,news,news
1160947,2019,news,news
1160962,2019,news,news
1161213,2019,news,news
1161120,2019,news,news
1161002,2019,news,news
1160999,2019,news,news
1160781,2019,opinions,column
1160944,2019,opinions,column
1160941,2019,opinions,column
1161197,2019,opinions,op-ed
1161172,2019,opinions,column
1161153,2019,news,news
1161141,2019,news,news
1161192,2019,news,news
1161196,2019,news,news
1161217,2019,news,news
1161166,2019,opinions,column
1161275,2019,news,news
1161207,2019,news,news
1161165,2019,opinions,column
1161314,2019,news,news
1161355,2019,news,news
1160326,2019,opinions,column
1161374,2019,opinions,op-ed
1161490,2019,news,news
1161467,2019,news,news
1161499,2019,news,news
1161432,2019,opinions,column
1161380,2019,opinions,column
1161513,2019,news,news
1161544,2019,news,news
1161475,2019,news,news
1161541,2019,news,news
1161441,2019,opinions,op-ed
1161424,2019,opinions,column
1161546,2019,opinions,column
1161570,2019,opinions,op-ed
1161649,2019,news,news
1161636,2019,news,news
1161586,2019,news,news
1161590,2019,news,news
1161563,2019,news,news
1161600,2019,news,news
1161564,2019,news,news
1161565,2019,news,news
1161646,2019,news,news
1161605,2019,news,news
1161656,2019,news,news
1161543,2019,opinions,op-ed
1161568,2019,news,news
1161716,2019,news,news
1161528,2019,news,news
1161426,2019,opinions,column
1161750,2019,news,news
1161742,2019,news,news
1161735,2019,news,news
1161754,2019,news,news
1161751,2019,news,news
1161792,2019,news,news
1161831,2019,news,news
1161790,2019,news,news
1161842,2019,news,news
1161839,2019,news,news
1161870,2019,news,news
1161885,2019,news,news
1161894,2019,news,news
1161927,2019,news,news
1161929,2019,news,news
1161938,2019,news,news
1161956,2019,news,news
1161964,2019,news,news
1161937,2019,news,news
1161976,2020,news,news
1161748,2020,news,news
1161428,2020,opinions,opinion
1162075,2020,opinions,op-ed
1162114,2020,news,news
1162097,2020,news,news
1162117,2020,news,news
1162155,2020,news,news
1162212,2020,opinions,op-ed
1162152,2020,news,news
1162197,2020,news,news
1162192,2020,news,news
1162180,2020,news,news
1162205,2020,news,news
1162292,2020,news,news
1162322,2020,news,news
1162365,2020,news,news
1162334,2020,opinions,op-ed
1162259,2020,opinions,opinion
1162279,2020,news,news
1162268,2020,news,news
1162374,2020,news,news
1162405,2020,news,news
1162401,2020,news,news
1162431,2020,news,news
1162478,2020,news,news
1162482,2020,news,news
1162492,2020,news,news
1162447,2020,opinions,op-ed
1162497,2020,opinions,opinion
1162540,2020,news,news
1162547,2020,news,news
1162522,2020,news,news
1162525,2020,news,news
1162571,2020,news,news
1162573,2020,news,news
1162588,2020,news,news
1162649,2020,news,news
1162700,2020,opinions,opinion
1162653,2020,opinions,op-ed
1162648,2020,news,news
1162693,2020,opinions,opinion
1162782,2020,news,news
1162751,2020,news,news
1162635,2020,news,news
1162683,2020,news,news
1162689,2020,news,news
1162717,2020,news,news
1162748,2020,news,news
1162740,2020,news,news
1162752,2020,news,news
1162863,2020,news,news
1162775,2020,opinions,opinion
1162827,2020,news,news
1162856,2020,news,news
1162826,2020,opinions,op-ed
1162879,2020,news,news
1162934,2020,opinions,opinion
1162904,2020,news,news
1162945,2020,news,news
1162942,2020,news,news
1162995,2020,opinions,opinion
1163007,2020,news,news
1162999,2020,news,news
1163001,2020,news,news
1162982,2020,opinions,op-ed
1163047,2020,news,news
1163056,2020,news,news
1163046,2020,opinions,opinion
1163084,2020,news,news
1162670,2020,opinions,opinion
1163128,2020,news,news
1163096,2020,opinions,op-ed
1163111,2020,news,news
1163099,2020,news,news
1163100,2020,news,news
1163191,2020,news,news
1163195,2020,news,news
1163189,2020,news,news
1163221,2020,opinions,op-ed
1163156,2020,news,news
1163174,2020,opinions,op-ed
1163234,2020,news,news
1163369,2020,news,news
1163361,2020,news,news
1163449,2020,news,news
1163408,2020,news,news
1163413,2020,news,news
1163364,2020,news,news
1163329,2020,opinions,op-ed
1163321,2020,opinions,opinion
1163453,2020,news,news
1163437,2020,news,news
1163435,2020,news,news
1163400,2020,opinions,column
1163398,2020,opinions,column
1163506,2020,news,news
1163534,2020,news,news
1163480,2020,opinions,opinion
1163481,2020,opinions,op-ed
1163476,2020,opinions,opinion
1163535,2020,news,news
1163501,2020,news,news
1163498,2020,news,news
1163483,2020,news,news
1163451,2020,news,news
1163560,2020,news,news
1163645,2020,news,news
1163628,2020,news,news
1163636,2020,news,news
1163632,2020,news,news
1163538,2020,news,news
1163565,2020,news,news
1163530,2020,opinions,column
1163531,2020,opinions,op-ed
1163600,2020,opinions,column
1163609,2020,opinions,opinion
1163702,2020,opinions,opinion
1163811,2020,news,news
1163725,2020,news,news
1163763,2020,news,news
1163761,2020,news,news
1163751,2020,news,news
1163820,2020,news,news
1163796,2020,opinions,op-ed
1163707,2020,opinions,op-ed
1163720,2020,opinions,opinion
1163743,2020,opinions,opinion
1163908,2020,news,news
1163911,2020,news,news
1163921,2020,news,news
1163922,2020,news,news
1163915,2020,news,news
1163826,2020,opinions,op-ed
1163886,2020,news,news
1163841,2020,news,news
1163806,2020,news,news
1163829,2020,news,news
1163945,2020,news,news
1163977,2020,news,news
1163967,2020,news,news
1163954,2020,news,news
1163984,2020,news,news
1164062,2020,news,news
1164017,2020,news,news
1164055,2020,news,news
1163940,2020,opinions,opinion
1164011,2020,opinions,op-ed
1164010,2020,opinions,opinion
1164056,2020,news,news
1164066,2020,news,news
1164178,2020,news,news
1164177,2020,news,news
1164201,2020,news,news
1164083,2020,opinions,op-ed
1164235,2020,news,news
1164250,2020,news,news
1164241,2020,news,news
1164262,2020,news,news
1164164,2020,opinions,op-ed
1164300,2020,news,news
1164282,2020,opinions,op-ed
1164226,2020,opinions,column
1164218,2020,opinions,opinion
1164263,2020,news,news
1164318,2020,news,news
1164314,2020,news,news
1164284,2020,news,news
1164321,2020,news,news
1164343,2020,news,news
1164366,2020,news,news
1164373,2020,news,news
1164346,2020,news,news
1164362,2020,news,news
1164345,2020,opinions,column
1164348,2020,opinions,opinion
1164403,2020,news,news
1164406,2020,news,news
1164432,2020,news,news
1164469,2020,opinions,opinion
1164455,2020,news,news
1164485,2020,news,news
1164519,2020,news,news
1164533,2020,news,news
1164530,2020,news,news
1164423,2020,opinions,op-ed
1164422,2020,opinions,op-ed
1164585,2020,news,news
1164581,2020,news,news
1164594,2020,news,news
1164590,2020,news,news
1164592,2020,news,news
1164513,2020,opinions,op-ed
1164563,2020,opinions,opinion
1164550,2020,opinions,opinion
1164578,2020,news,news
1164614,2020,opinions,op-ed
1164629,2020,news,news
1164647,2020,news,news
1164645,2020,news,news
1164609,2020,news,news
1164621,2020,news,news
1164729,2020,news,news
1164676,2020,news,news
1164672,2020,news,news
1164698,2020,news,news
1164723,2020,news,news
1164693,2020,news,news
1164738,2020,news,news
1164712,2020,opinions,opinion
1164713,2020,opinions,opinion
1164767,2020,news,news
1164757,2020,news,news
1164744,2020,news,news
1164819,2020,opinions,opinion
1164815,2020,news,news
1164783,2020,news,news
1164800,2020,news,news
1164782,2020,opinions,op-ed
1164785,2020,opinions,opinion
1164781,2020,opinions,opinion
1164865,2020,news,news
1164866,2020,news,news
1164837,2020,news,news
1164889,2020,news,news
1164883,2020,news,news
1164931,2020,news,news
1164953,2020,news,news
1164927,2020,news,news
1164961,2020,news,news
1164845,2020,opinions,column
1164846,2020,opinions,opinion
1164963,2020,news,news
1164936,2020,news,news
1165022,2020,news,news
1164983,2020,news,news
1164987,2020,opinions,op-ed
1164921,2020,opinions,op-ed
1164922,2020,opinions,op-ed
1164989,2020,opinions,opinion
1164991,2020,news,news
1165025,2020,news,news
1165026,2020,news,news
1165017,2020,news,news
1164885,2020,news,news
1165105,2020,news,news
1165080,2020,news,news
1165108,2020,news,news
1165102,2020,news,news
1165064,2020,news,news
1165054,2020,news,news
1165116,2020,news,news
1165115,2020,news,news
1165144,2020,news,news
1165143,2020,news,news
1165059,2020,opinions,op-ed
1165058,2020,opinions,op-ed
1165213,2020,news,news
1165226,2020,opinions,op-ed
1165225,2020,opinions,opinion
1165257,2020,news,news
1165261,2020,news,news
1165270,2020,news,news
1165290,2020,news,news
1165253,2020,opinions,op-ed
1165228,2020,opinions,op-ed
1165271,2020,news,news
1165335,2020,opinions,op-ed
1165373,2020,opinions,op-ed
1165319,2020,opinions,op-ed
1165333,2020,opinions,opinion
1165237,2020,news,news
1165296,2020,news,news
1165329,2020,news,news
1165322,2020,news,news
1165368,2020,news,news
1165341,2020,news,news
1165366,2020,news,news
1165398,2020,news,news
1165391,2020,news,news
1165379,2020,opinions,op-ed
1165394,2020,opinions,opinion
1165397,2020,opinions,opinion
1165420,2020,opinions,opinion
1165415,2020,opinions,op-ed
1165414,2020,opinions,editorial
1165417,2020,news,news
1165403,2020,news,news
1165449,2020,news,news
1165428,2020,news,news
1165424,2020,news,news
1165430,2020,opinions,opinion
1165342,2020,news,news
1165452,2020,news,news
1165454,2020,news,news
1165471,2020,news,news
1165486,2020,news,news
1165498,2020,news,news
1165338,2020,news,news
1165479,2020,news,news
1165508,2020,news,news
1165523,2020,opinions,op-ed
1165528,2020,opinions,opinion
1165526,2020,opinions,opinion
1165535,2020,news,news
1165546,2020,news,news
1165548,2020,opinions,op-ed
1165550,2020,news,news
1165565,2020,news,news
1165568,2020,news,news
1165585,2020,news,news
1165578,2020,opinions,op-ed
1165571,2020,opinions,op-ed
1165591,2020,opinions,op-ed
1165594,2020,opinions,op-ed
1165593,2020,opinions,op-ed
1165599,2020,news,news
1165348,2020,news,news
1165605,2020,opinions,op-ed
1165613,2020,opinions,opinion
1165211,2020,news,news
1165644,2020,news,news
1165655,2020,news,news
1165658,2020,opinions,opinion
1165648,2020,opinions,op-ed
1165656,2020,news,news
1165652,2020,news,news
1165650,2020,news,news
1165154,2020,news,news
1165663,2020,news,news
1165685,2020,news,news
1165666,2020,news,news
1165673,2020,news,news
1165681,2020,news,news
1165671,2020,opinions,opinion
1165687,2020,opinions,op-ed
1165719,2020,news,news
1165708,2020,news,news
1165711,2020,news,news
1165735,2020,opinions,op-ed
1165730,2020,opinions,opinion
1165734,2020,opinions,op-ed
1165746,2020,news,news
1165700,2020,news,news
1165756,2020,opinions,op-ed
1165774,2020,news,news
1165753,2020,news,news
1165800,2020,news,news
1165785,2020,news,news
1165795,2020,opinions,op-ed
1165807,2020,news,news
1165798,2020,news,news
1165801,2020,news,news
1165848,2020,news,news
1165864,2020,news,news
1165879,2020,news,news
1165875,2020,news,news
1165849,2020,news,news
1165898,2020,news,news
1165908,2020,news,news
1165856,2020,news,news
1165895,2020,opinions,op-ed
1165752,2020,opinions,opinion
1165897,2020,opinions,opinion
1165938,2020,news,news
1165949,2020,news,news
1165953,2020,news,news
1165966,2020,opinions,op-ed
1165964,2020,opinions,op-ed
1165955,2020,news,news
1165983,2020,news,news
1165259,2020,news,news
1165996,2020,news,news
1165989,2020,news,news
1166005,2020,news,news
1166024,2020,news,news
1166027,2020,news,news
1166031,2020,news,news
1166040,2020,opinions,opinion
1166034,2020,news,news
1166076,2020,news,news
1166073,2020,news,news
1166079,2020,news,news
1166068,2020,news,news
1166072,2020,opinions,op-ed
1166137,2020,news,news
1166135,2020,news,news
1166130,2020,news,news
1166133,2020,news,news
1166128,2020,news,news
1166109,2020,news,news
1166094,2020,opinions,opinion
1166097,2020,opinions,op-ed
1166166,2020,news,news
1166185,2020,news,news
1166017,2020,opinions,op-ed
1166170,2020,opinions,op-ed
1166168,2020,opinions,opinion
1166163,2020,news,news
1166182,2020,news,news
1166184,2020,news,news
1166217,2020,news,news
1166224,2020,news,news
1166208,2020,opinions,column
1166221,2020,news,news
1166205,2020,news,news
1166278,2020,opinions,column
1166255,2020,opinions,op-ed
1166254,2020,opinions,op-ed
1166267,2020,news,news
1166280,2020,news,news
1166270,2020,news,news
1166274,2020,opinions,op-ed
1166322,2020,news,news
1166317,2020,news,news
1166312,2020,news,news
1166309,2020,news,news
1166302,2020,opinions,op-ed
1166304,2020,opinions,op-ed
1166362,2020,news,news
1166349,2020,news,news
1166347,2020,news,news
1166344,2020,news,news
1166340,2020,opinions,op-ed
1166402,2020,news,news
1166400,2020,news,news
1166382,2020,news,news
1166401,2020,news,news
1166385,2020,news,news
1166370,2020,opinions,op-ed
1166451,2020,news,news
1166449,2020,news,news
1166443,2020,news,news
1166435,2020,news,news
1166423,2020,news,news
1166416,2020,opinions,op-ed
1166421,2020,opinions,opinion
1166419,2020,news,news
1166476,2020,news,news
1166479,2020,news,news
1166483,2020,news,news
1166484,2020,news,news
1166481,2020,news,news
1166466,2020,opinions,opinion
1166519,2020,news,news
1166506,2020,news,news
1166577,2020,opinions,op-ed
1166583,2020,news,news
1166587,2020,news,news
1166486,2020,news,news
1166576,2020,opinions,op-ed
1166620,2020,news,news
1166631,2020,news,news
1166626,2020,news,news
1166630,2020,news,news
1166597,2020,opinions,op-ed
1166598,2020,opinions,opinion
1166659,2020,news,news
1166658,2020,opinions,op-ed
1166675,2020,news,news
1166686,2020,news,news
1166689,2020,news,news
1166744,2020,news,news
1166737,2020,news,news
1166734,2020,news,news
1166706,2020,opinions,editorial
1166705,2020,opinions,op-ed
1166748,2020,news,news
1166777,2020,news,news
1166780,2020,news,news
1166764,2020,opinions,op-ed
1166766,2020,opinions,op-ed
1166795,2020,news,news
1166791,2020,news,news
1166784,2020,news,news
1166768,2020,opinions,op-ed
1166825,2020,news,news
1166783,2020,news,news
1166872,2020,news,news
1166882,2020,news,news
1166864,2020,opinions,opinion
1166914,2020,opinions,op-ed
1166916,2020,opinions,op-ed
1166955,2020,news,news
1166868,2020,news,news
1166877,2020,news,news
1166933,2020,news,news
1166938,2020,news,news
1166932,2020,news,news
1166947,2020,news,news
1166949,2020,news,news
1166952,2020,news,news
1166994,2020,opinions,opinion
1167017,2020,news,news
1166999,2020,news,news
1167009,2020,news,news
1166990,2020,opinions,op-ed
1167012,2020,news,news
1166992,2020,opinions,opinion
1167035,2020,opinions,op-ed
1167040,2020,opinions,opinion
1167066,2020,news,news
1167072,2020,news,news
1167077,2020,news,news
1167055,2020,opinions,op-ed
1167052,2020,news,news
1167021,2020,news,news
1167086,2020,news,news
1167135,2020,news,news
1167127,2020,news,news
1167121,2020,news,news
1167145,2020,news,news
1167110,2020,news,news
1167134,2020,news,news
1167109,2020,opinions,column
1167131,2020,opinions,op-ed
1167205,2020,opinions,op-ed
1167232,2020,news,news
1167211,2020,news,news
1167229,2020,news,news
1167206,2020,opinions,column
1167273,2020,opinions,opinion
1167277,2020,opinions,op-ed
1167279,2020,news,news
1167292,2020,news,news
1167304,2020,news,news
1167311,2020,news,news
1167288,2020,news,news
1167360,2020,news,news
1167359,2020,news,news
1167367,2020,news,news
1167335,2020,opinions,op-ed
1167337,2020,opinions,op-ed
1166861,2020,news,news
1167417,2020,news,news
1167411,2020,opinions,opinion
1167423,2020,news,news
1167426,2020,news,news
1167429,2020,news,news
1167420,2020,news,news
1167395,2020,opinions,op-ed
1167469,2020,opinions,op-ed
1167515,2020,news,news
1167496,2020,news,news
1167462,2020,opinions,op-ed
1167476,2020,news,news
1167485,2020,news,news
1167479,2020,news,news
1167555,2020,news,news
1167385,2020,news,news
1167544,2020,news,news
1167603,2020,news,news
1167609,2020,news,news
1167629,2020,news,news
1167683,2020,news,news
1167687,2020,news,news
1167680,2020,news,news
1167670,2020,news,news
1167578,2020,opinions,op-ed
1167679,2020,news,news
1167675,2020,opinions,opinion
1167611,2020,opinions,editorial
1167673,2020,opinions,op-ed
1167705,2020,opinions,op-ed
1167718,2020,news,news
1167901,2020,news,news
1167894,2020,news,news
1167888,2020,news,news
1167889,2020,news,news
1167801,2020,news,news
1167780,2020,news,news
1167727,2020,news,news
1167743,2020,news,news
1167754,2020,news,news
1167905,2020,news,news
1167914,2020,news,news
1167713,2020,opinions,opinion
1167851,2020,opinions,op-ed
1167858,2020,opinions,op-ed
1167869,2020,opinions,opinion
1167878,2020,opinions,op-ed
1167918,2020,opinions,opinion
1167947,2020,news,news
1167939,2020,opinions,op-ed
1167872,2020,opinions,op-ed
1167952,2020,opinions,op-ed
1167933,2020,opinions,op-ed
1167973,2020,opinions,opinion
1167958,2020,news,news
1167950,2020,news,news
1168000,2020,news,news
1168047,2020,opinions,op-ed
1168122,2020,news,news
1167955,2020,news,news
1168068,2020,news,news
1168052,2020,news,news
1168115,2020,news,news
1168119,2020,news,news
1168121,2020,news,news
1168064,2020,news,news
1168062,2020,news,news
1168038,2020,opinions,opinion
1168034,2020,opinions,opinion
1168105,2020,opinions,opinion
1168107,2020,opinions,opinion
1168173,2020,opinions,opinion
1168069,2020,news,news
1168254,2020,opinions,opinion
1168273,2020,news,news
1168265,2020,news,news
1168277,2020,news,news
1168268,2020,news,news
1168188,2020,news,news
1168181,2020,news,news
1168256,2020,opinions,op-ed
1168198,2020,news,news
1165729,2020,news,news
1168264,2020,opinions,opinion
1168174,2020,news,news
1168321,2020,news,news
1168314,2020,news,news
1168355,2020,news,news
1168357,2020,news,news
1168358,2020,news,news
1168365,2020,news,news
1168366,2020,news,news
1168370,2020,news,news
1168326,2020,opinions,opinion
1168313,2020,opinions,opinion
1168343,2020,news,news
1168381,2020,news,news
1168384,2020,news,news
1168398,2020,opinions,op-ed
1168395,2020,opinions,op-ed
1168438,2020,news,news
1168445,2020,news,news
1168448,2020,news,news
1168443,2020,news,news
1168537,2020,news,news
1168518,2020,news,news
1168507,2020,news,news
1168470,2020,news,news
1168465,2020,opinions,opinion
1168464,2020,opinions,opinion
1168552,2020,news,news
1168521,2020,news,news
1168578,2020,news,news
1168569,2020,news,news
1168574,2020,news,news
1168559,2020,news,news
1168590,2020,news,news
1168644,2020,news,news
1168558,2020,opinions,opinion
1168641,2020,news,news
1168633,2020,news,news
1168635,2020,news,news
1168624,2020,news,news
1168653,2020,opinions,opinion
1168651,2020,opinions,opinion
1168640,2020,opinions,opinion
1168627,2020,opinions,opinion
1168652,2020,opinions,opinion
1168665,2020,opinions,opinion
1168681,2020,news,news
1168716,2020,opinions,opinion
1168715,2020,opinions,opinion
1168731,2020,news,news
1168733,2020,news,news
1168728,2020,news,news
1168757,2020,opinions,opinion
1168745,2020,opinions,op-ed
1168767,2020,news,news
1168772,2020,news,news
1168776,2020,news,news
1168755,2020,news,news
1168781,2020,news,news
1168790,2020,news,news
1168785,2020,news,news
1168796,2020,news,news
1168893,2020,news,news
1168869,2020,news,news
1168935,2020,news,news
1168941,2020,opinions,opinion
1168960,2020,opinions,opinion
1168931,2020,opinions,opinion
1168945,2020,opinions,opinion
1168977,2020,news,news
1168998,2020,news,news
1168955,2020,news,news
1168987,2020,opinions,opinion
1169001,2020,news,news
1169004,2020,opinions,op-ed
1168971,2020,opinions,opinion
1169014,2020,opinions,op-ed
1169047,2020,news,news
1169057,2020,news,news
1168990,2020,opinions,op-ed
1169015,2020,opinions,opinion
1169104,2020,news,news
1169103,2020,news,news
1169082,2020,news,news
1169063,2020,news,news
1169067,2020,news,news
1169086,2020,news,news
1169048,2020,news,news
1169109,2020,news,news
1169107,2020,opinions,opinion
1169112,2020,news,news
1169182,2020,opinions,opinion
1169222,2020,news,news
1169219,2020,news,news
1169217,2020,news,news
1169192,2020,news,news
1169183,2020,opinions,opinion
1169154,2020,opinions,opinion
1169156,2020,opinions,opinion
1169209,2020,news,news
1169168,2020,opinions,opinion
1169277,2020,opinions,opinion
1169224,2020,opinions,op-ed
1169293,2020,news,news
1169304,2020,news,news
1169289,2020,news,news
1169309,2020,news,news
1169238,2020,news,news
1169274,2020,opinions,opinion
1169276,2020,opinions,opinion
1169267,2020,news,news
1169353,2020,opinions,opinion
1169344,2020,news,news
1169341,2020,news,news
1169346,2020,opinions,opinion
1169334,2020,news,news
1169381,2020,opinions,op-ed
1169390,2020,news,news
1169336,2020,news,news
1169382,2020,opinions,op-ed
1169405,2020,opinions,opinion
1169380,2020,opinions,opinion
1169302,2020,news,news
1169416,2020,news,news
1169433,2020,news,news
1169430,2020,opinions,opinion
1169429,2020,opinions,opinion
1169436,2020,opinions,opinion
1169432,2020,opinions,opinion
1169482,2020,news,news
1169475,2020,opinions,opinion
1169474,2020,opinions,op-ed
1169500,2020,news,news
1169492,2020,news,news
1169479,2020,opinions,opinion
1169532,2020,opinions,op-ed
1169535,2020,opinions,opinion
1169540,2020,opinions,opinion
1169509,2020,opinions,opinion
1169543,2020,news,news
1169555,2020,news,news
1169559,2020,news,news
1169585,2020,news,news
1169572,2020,opinions,op-ed
1169561,2020,opinions,opinion
1169597,2020,opinions,op-ed
1169595,2020,opinions,op-ed
1169642,2020,news,news
1169508,2020,opinions,op-ed
1169601,2020,opinions,op-ed
1169588,2020,opinions,opinion
1169556,2020,opinions,opinion
1169641,2020,news,news
1169592,2020,opinions,opinion
1169587,2020,opinions,opinion
1169607,2020,opinions,opinion
1169666,2020,news,news
1169668,2020,news,news
1169685,2020,news,news
1169688,2020,news,news
1169722,2020,news,news
1169716,2020,news,news
1169715,2020,opinions,opinion
1169714,2020,opinions,opinion
1169729,2020,news,news
1169790,2020,news,news
1169787,2020,opinions,opinion
1169741,2020,opinions,op-ed
1169785,2020,news,news
1169814,2020,news,news
1169815,2020,news,news
1169801,2020,news,news
1169682,2020,opinions,opinion
1169742,2020,opinions,opinion
1169820,2020,news,news
1169796,2020,news,news
1169775,2020,opinions,opinion
1169825,2020,news,news
1169837,2020,news,news
1169860,2020,news,news
1169845,2020,news,news
1169848,2020,opinions,column
1169844,2020,news,news
1169882,2020,news,news
1169874,2020,opinions,op-ed
1169919,2020,opinions,op-ed
1169893,2020,news,news
1169937,2020,news,news
1169927,2020,news,news
1169854,2020,opinions,op-ed
1169916,2020,news,news
1169942,2020,opinions,opinion
1169929,2020,news,news
1169966,2020,news,news
1169923,2020,opinions,op-ed
1169744,2020,opinions,op-ed
1169948,2020,opinions,op-ed
1169915,2020,news,news
1169987,2020,news,news
1169969,2020,opinions,op-ed
1169976,2020,news,news
1169993,2020,news,news
1170003,2020,news,news
1169999,2020,news,news
1170010,2020,opinions,op-ed
1170017,2020,news,news
1169973,2020,opinions,op-ed
1170049,2020,news,news
1170042,2020,opinions,column
1170015,2020,opinions,op-ed
1170046,2020,news,news
1170090,2020,news,news
1170044,2020,opinions,column
1170100,2020,opinions,op-ed
1170041,2020,news,news
1170117,2020,news,news
1170158,2020,news,news
1170114,2020,news,news
1170137,2020,news,news
1170032,2020,news,news
1170159,2020,opinions,op-ed
1170156,2020,news,news
1170111,2020,news,news
1170151,2020,news,news
1170177,2020,news,news
1170188,2020,news,news
1170212,2020,news,news
1170142,2020,news,news
1170123,2020,news,news
1170204,2020,news,news
1170234,2020,news,news
1170225,2020,news,news
1170136,2020,news,news
1170206,2020,opinions,opinion
1170210,2020,opinions,op-ed
1170214,2020,opinions,op-ed
1170238,2020,news,news
1170242,2020,news,news
1170197,2020,news,news
1170256,2020,news,news
1170239,2020,news,news
1170252,2020,news,news
1170272,2020,news,news
1170308,2020,news,news
1170284,2020,news,news
1170269,2020,news,news
1170265,2020,news,news
1170347,2020,news,news
1170288,2020,news,news
1170338,2020,news,news
1170303,2020,news,news
1170285,2020,news,news
1170350,2020,opinions,opinion
1170357,2020,news,news
1170343,2020,news,news
1170320,2020,news,news
1170369,2020,news,news
1170402,2020,news,news
1170323,2020,news,news
1170346,2020,news,news
1170427,2020,news,news
1170330,2020,news,news
1170397,2020,news,news
1170471,2020,news,news
1170470,2020,opinions,op-ed
1170457,2020,opinions,column
1170420,2020,opinions,op-ed
1170468,2020,news,news
1170535,2020,news,news
1170504,2020,news,news
1170507,2020,news,news
1170500,2020,news,news
1170525,2020,opinions,op-ed
1170543,2020,news,news
1170496,2020,news,news
1170378,2020,news,news
1170576,2020,news,news
1170561,2020,news,news
1170546,2020,news,news
1170584,2020,opinions,opinion
1170553,2020,news,news
1170563,2020,news,news
1170617,2020,news,news
1170598,2020,news,news
1170618,2020,news,news
1170569,2020,news,news
1170597,2020,opinions,editorial
1170659,2020,news,news
1170624,2020,news,news
1170658,2020,news,news
1170672,2020,news,news
1170689,2020,news,news
1170652,2020,news,news
1170633,2020,news,news
1170628,2020,news,news
1170645,2020,news,news
1170647,2020,news,news
1170677,2020,news,news
1170666,2020,opinions,opinion
1170711,2020,news,news
1170726,2020,news,news
1170727,2020,news,news
1170769,2020,news,news
1170717,2020,news,news
1170759,2020,news,news
1170792,2020,news,news
1170787,2020,news,news
1170651,2020,news,news
1170737,2020,news,news
1170822,2020,news,news
1170820,2020,news,news
1170812,2020,opinions,op-ed
1170839,2020,news,news
1170844,2020,news,news
1170738,2020,news,news
1170811,2020,opinions,column
1170858,2020,news,news
1170875,2020,news,news
1170840,2020,news,news
1170862,2020,opinions,op-ed
1170665,2020,opinions,column
1170890,2020,news,news
1170946,2020,news,news
1170864,2020,news,news
1170926,2020,opinions,opinion
1170920,2020,opinions,op-ed
1170838,2020,opinions,opinion
1170941,2020,news,news
1170951,2020,news,news
1170948,2020,news,news
1170925,2020,news,news
1170980,2020,news,news
1170984,2020,news,news
1170988,2020,news,news
1170994,2020,news,news
1171051,2020,news,news
1171044,2020,news,news
1170991,2020,news,news
1171037,2020,news,news
1171054,2020,news,news
1171050,2020,news,news
1171113,2020,news,news
1171169,2020,news,news
1171149,2020,news,news
1171021,2020,opinions,opinion
1171147,2020,news,news
1171125,2020,news,news
1171123,2020,news,news
1171126,2020,news,news
1171210,2020,news,news
1171056,2020,news,news
1171208,2020,news,news
1171209,2020,news,news
1171225,2020,news,news
1171261,2020,news,news
1171180,2020,news,news
1171137,2020,news,news
1171302,2020,news,news
1171304,2020,news,news
1171222,2020,news,news
1171248,2020,news,news
1171312,2020,news,news
1171356,2020,news,news
1171271,2020,news,news
1171399,2020,news,news
1171364,2020,news,news
1171381,2020,news,news
1171423,2020,news,news
1171235,2020,news,news
1171366,2020,news,news
1171354,2020,news,news
1171401,2020,news,news
1171409,2020,news,news
1171449,2020,news,news
1171387,2020,opinions,op-ed
1171306,2020,opinions,op-ed
1171472,2020,opinions,op-ed
1171504,2020,news,news
1171307,2020,news,news
1171296,2020,news,news
1171515,2020,news,news
1171124,2020,opinions,op-ed
1171558,2020,news,news
